1,79.926533,52.7808,132.8389
2,54.8007,66.754333,137.7837
3,29.225933,68.3688,124.556067
4,30.619467,60.1335,106.810567
5,56.7018,45.160133,100.879233
6,80.4341,39.4219,113.679933
7,96.6943,15.526867,113.562967
8,115.622367,9.654067,130.654667
9,121.479933,-16.353467,139.2989
10,96.119133,-53.7221,150.5181
11,102.9589,-34.3152,132.999633
12,86.662633,-26.8105,112.2034
13,86.2556,-2.975967,101.410967
14,68.5255,6.483433,84.303
15,55.2319,30.7245,83.6543
16,20.6562,36.362767,65.331033
17,11.204067,56.825267,90.777167
18,-19.684333,36.6666,65.3314
19,-9.559367,57.116533,90.777533
20,-27.962767,60.759367,106.730633
21,-54.621833,46.665633,100.736433
22,-78.275367,41.579867,113.4845
23,-53.455733,32.039133,83.470933
24,-36.921633,25.682933,64.019
25,-9.8421,-5.7139,25.786733
26,-21.830267,-16.137367,47.2606
27,21.160367,-17.3577,47.434967
28,9.735,-5.726467,25.786733
29,38.6017,25.235367,64.1395
30,39.311167,-3.983867,56.165267
31,53.330567,-13.2234,74.121967
32,48.670467,-37.5021,86.622033
33,64.272433,-41.6298,107.5955
34,69.868633,-63.344167,148.2468
35,54.3182,-58.756567,126.120433
36,13.2772,-73.8726,143.2434
37,26.791267,-66.034267,123.531267
38,12.454333,-58.269,101.5182
39,24.3793,-46.8636,83.1339
40,10.8886,-35.958733,61.903533
41,-12.524933,-34.750967,61.729167
42,-38.862267,-2.6198,55.870033
43,-53.607733,-11.6675,73.4976
44,-67.740667,7.7112,83.790133
45,-95.5146,18.6318,113.096733
46,-86.146,-0.610367,100.667867
47,-87.8004,-24.280567,111.1101
48,-104.4558,-31.457867,131.630733
49,-121.860133,-12.6812,138.086533
50,-98.773033,-52.279267,148.988933
51,-72.769333,-61.9192,147.151167
52,-56.7219,-57.223633,125.3066
53,-66.0702,-40.4064,106.623733
54,-50.282867,-36.1149,85.888967
55,-26.232067,-45.6808,82.729967
56,-14.7435,-58.293967,101.288633
57,-29.446,-65.5453,123.1305
58,-15.762233,-73.358667,143.0722
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,100.430233,50.1857,147.882333
64,119.865867,30.954,145.815067
65,136.9868,27.805833,164.0737
66,149.3823,3.825967,169.534633
67,138.118933,-19.0334,159.920233
68,111.956533,-57.957633,173.345533
69,135.4353,-41.230667,176.4484
70,150.278567,-39.530767,199.879567
71,167.1942,-16.0623,204.767567
72,177.5301,-12.925133,227.862467
73,181.747133,9.629967,237.373833
74,183.2845,5.2968,262.816067
75,177.807767,18.300233,281.347567
76,171.7691,-0.4359,304.0366
77,170.228767,-23.5127,293.508133
78,179.502067,-18.815067,269.835933
79,173.333367,-30.413767,248.555133
80,154.304133,-49.262033,247.424733
81,141.585233,-55.241867,221.844067
82,114.8118,-70.621833,218.995367
83,100.026367,-71.6377,193.928
84,70.843333,-78.6146,191.814233
85,56.523,-74.5566,168.960467
86,27.4585,-77.807333,166.546233
87,12.852067,-82.4934,187.792867
88,26.321033,-85.7616,211.021667
89,55.2478,-85.133533,212.6288
90,70.607067,-85.3373,237.6407
91,100.988033,-77.8025,241.8935
92,114.9462,-71.574833,269.554633
93,141.488867,-58.414333,272.237167
94,151.2448,-44.2637,297.039767
95,133.393967,-39.238433,319.036267
96,105.8376,-48.920433,315.165467
97,97.145767,-67.1062,290.486433
98,68.7096,-69.2917,283.7618
99,56.129067,-81.295133,258.5772
100,26.359933,-82.309067,255.087267
101,11.911167,-86.9793,232.543633
102,-17.2816,-86.5,233.352367
103,-32.869067,-86.0823,211.171267
104,-17.145267,-83.2934,187.133733
105,-31.578267,-78.0934,165.7159
106,-61.309467,-74.9756,167.618767
107,-76.322133,-78.055533,190.040767
108,-62.314733,-83.962233,212.175433
109,-76.981533,-82.884,237.846967
110,-63.0838,-82.0699,260.5178
111,-32.829533,-83.565833,257.027367
112,-17.762633,-73.421667,274.242433
113,12.234067,-71.6856,273.111067
114,23.352567,-57.0336,291.9513
115,50.058967,-55.653633,299.1121
116,57.058267,-38.3402,319.467133
117,84.400733,-33.7925,328.795867
118,137.170933,-10.236367,332.563067
119,156.5621,7.815167,321.095033
120,113.7531,4.802,341.1352
121,88.539267,-9.072133,341.2388
122,65.280733,7.043233,338.516633
123,42.3213,-1.9409,329.9485
124,38.237367,-22.603967,323.341933
125,16.261367,-21.6519,311.8658
126,8.375867,-38.7681,300.8302
127,-15.1491,-40.114133,301.053667
128,-30.1691,-60.1157,293.306133
129,-58.041933,-58.719133,300.6997
130,-75.889733,-70.529167,285.126433
131,-103.281167,-64.1313,288.660533
132,-119.420267,-66.805967,266.6381
133,-105.926567,-74.017933,240.433167
134,-119.0078,-65.171633,216.774767
135,-104.070167,-68.131,192.0539
136,-115.0612,-55.411133,171.469667
137,-137.7295,-35.8266,174.361733
138,-152.9018,-34.8379,197.360233
139,-145.171133,-51.463067,219.189033
140,-158.0941,-48.548067,244.188633
141,-145.424467,-55.044667,267.9793
142,-155.7099,-42.8504,292.092567
143,-139.226667,-37.091333,315.173633
144,-112.802133,-46.610933,313.0828
145,-92.900433,-33.1884,329.473733
146,-65.531667,-38.898733,320.624733
147,-45.597,-21.195,325.835933
148,-23.087267,-21.013833,313.658433
149,-11.0075,2.687167,310.7727
150,4.816167,0.703067,309.203533
151,20.369533,13.359233,318.0424
152,-27.003433,15.239533,320.5054
153,-49.5374,0.7103,333.112867
154,-73.479867,8.222733,340.0616
155,-96.908233,-7.972233,341.633667
156,-121.9507,3.555733,339.4547
157,-144.367433,-12.140833,329.3856
158,-162.233067,4.9994,315.806233
159,-175.539233,-2.5896,298.4814
160,-174.156833,-25.4889,288.9797
161,-181.825967,-17.4556,265.9606
162,-176.048667,-28.3205,245.2828
163,-178.425567,-7.620367,225.526533
164,-168.201667,-11.222767,202.603567
165,-162.656333,11.643333,189.7471
166,-138.845667,-13.918067,158.3368
167,-148.472633,9.936733,168.478833
168,-134.4428,32.094,163.8192
169,-114.573333,13.738267,129.994767
170,-117.529033,34.658667,145.5854
171,-97.403633,52.245767,147.765667
172,-77.2087,54.273433,132.5628
173,-91.647567,67.039933,168.974833
174,-109.425967,68.3672,186.751833
175,-132.0958,51.008367,183.776467
176,-144.779567,52.4949,203.702533
177,-161.310267,35.287133,205.013533
178,-169.223767,36.3384,228.180167
179,-180.793733,16.297,235.8367
180,-183.367667,8.756333,260.042967
181,-178.834833,17.4752,277.100967
182,-160.212667,51.734433,243.821433
183,-159.3282,52.446533,266.858633
184,-167.3448,39.249667,280.475333
185,-157.447767,33.7862,308.1678
186,-137.809233,44.476667,312.835233
187,-120.1778,31.386433,330.542767
188,-95.101233,47.0393,321.0739
189,-73.445767,35.403567,328.413767
190,-51.6676,46.073467,313.657733
191,-29.167733,33.421867,312.6981
192,-13.164967,50.6603,291.521
193,6.633967,50.607133,290.4698
194,22.1805,33.4725,310.753067
195,43.678567,45.187833,311.267267
196,64.827033,34.0587,327.124733
197,86.399167,44.253367,322.315033
198,112.0667,31.112033,333.603333
199,131.2503,44.1999,314.782033
200,152.327867,35.9414,310.845867
201,165.5832,38.646733,282.018
202,161.210233,47.3941,254.860033
203,171.897433,31.380767,228.747367
204,164.1005,29.985133,205.419233
205,163.6143,5.097167,190.9508
206,133.601133,46.9763,182.9855
207,146.482833,47.8844,202.914867
208,137.3632,62.347767,225.006133
209,144.293667,60.461833,253.623167
210,121.2472,68.884867,272.066967
211,114.8441,63.040567,294.788333
212,86.194133,64.086467,299.888033
213,63.829333,72.2961,283.102567
214,42.8859,63.592133,289.6721
215,21.370433,67.319533,278.143467
216,-30.432633,67.8705,279.3145
217,-52.9151,65.079367,291.288567
